time,id,x,y,0,1,2,3,4,5,6,7,8
3,31,385884.0,6671744.0,-26.56,-13.1,-8.5,-28.32,6.28,6.95,-25.84,-15.98,-25.62
3,32,385464.0,6671635.0,-30.49,-18.09,-9.67,-9.83,-2.93,-4.72,-20.4,2.86,7.26
3,34,385782.0,6671545.0,-35.22,-19.89,-7.17,-16.27,10.72,-8.88,1.19,-16.93,-11.15
3,35,385290.0,6671844.0,-29.29,-37.73,-45.28,-7.12,-37.77,-32.35,-18.89,18.68,-9.56
3,36,385915.0,6671648.0,-26.65,-25.51,-8.11,-28.58,18.73,-13.63,-12.24,-12.72,-25.38
3,37,385576.0,6671704.0,-30.55,-12.89,-2.58,-17.67,7.3,0.5,-14.29,-5.4,-1.57
3,38,385400.0,6671713.0,-27.79,-13.48,-23.25,-10.84,-16.41,-9.05,-21.24,1.28,11.25
3,39,385731.0,6671809.0,-25.09,-10.78,-3.36,-25.51,-0.27,10.06,-27.93,-19.27,-4.63
3,4,385544.0,6671137.0,-62.33,-38.48,-10.84,12.61,-23.66,-34.06,-6.62,-9.32,-1.11
3,40,385646.0,6671302.0,-69.58,-52.1,-38.9,-15.22,-25.1,-47.43,-26.61,28.47,-38.04
3,41,385874.0,6671743.0,-30.17,-15.1,-8.86,-28.68,8.16,5.17,-25.99,-16.38,-24.64
3,42,385255.0,6671962.0,-9.92,-20.11,-25.87,-11.92,-18.74,-16.53,-11.83,0.43,11.77
3,43,386202.0,6671626.0,-47.69,3.88,-12.37,-11.31,-14.4,8.75,-22.57,-10.01,-33.61
3,44,386217.0,6671788.0,-46.49,-11.92,-31.86,-36.55,-29.62,25.75,-49.55,-41.03,-45.74
3,45,385840.0,6671580.0,-49.7,-34.36,-4.11,-29.76,17.73,-23.1,-17.61,-22.95,-28.94
3,46,385652.0,6671292.0,-84.39,-68.2,-42.11,-17.92,-39.94,-62.25,-32.69,31.72,-43.54
3,47,385608.0,6671728.0,-28.72,-13.92,-3.6,-17.01,6.02,2.85,-13.23,-6.17,-1.39
3,48,385816.0,6671567.0,-37.61,-22.32,-8.06,-20.49,14.86,-11.15,-3.38,-21.55,-15.13
3,49,385968.0,6671377.0,-45.07,-29.14,13.9,-12.18,-0.35,-26.68,-24.06,-24.65,-36.47
3,5,385683.0,6672007.0,0.74,-7.0,-3.42,-24.27,6.13,1.43,-23.24,-13.06,-16.04
3,50,385349.0,6672021.0,-1.98,-13.35,-10.35,-13.17,-2.29,-9.96,-13.13,-1.17,7.84
3,51,385574.0,6671696.0,-30.21,-12.48,-2.65,-17.76,6.66,0.99,-14.16,-5.2,-0.92
3,52,385271.0,6671341.0,-43.13,-11.58,-18.68,-6.29,-10.44,-3.9,6.54,-5.72,3.67
3,54,386219.0,6671811.0,-43.69,-13.89,-27.29,-37.58,-25.17,27.32,-45.1,-39.32,-41.29
3,55,385622.0,6672128.0,20.28,-24.38,-16.6,-36.58,-8.5,-12.58,-35.19,-25.72,-25.59
3,56,385583.0,6671546.0,-35.37,-5.28,-14.73,-11.54,-3.36,8.24,-20.96,0.91,-4.54
3,57,386093.0,6671470.0,-40.29,-2.91,-0.44,-14.91,3.1,0.48,-11.12,2.41,-22.58
3,59,385351.0,6671902.0,-2.97,-19.46,-18.69,-10.6,-11.3,-15.13,-22.25,1.7,8.8
3,6,385597.0,6672121.0,21.42,-24.96,-18.29,-38.24,-10.18,-12.41,-36.83,-27.39,-26.56
3,60,386116.0,6671639.0,-52.54,4.24,-28.32,-40.28,-30.29,9.74,-38.63,-26.19,-49.7
3,61,385850.0,6671258.0,-56.36,-26.01,17.72,-4.62,-16.05,-27.2,-17.32,-17.24,-28.78
3,62,385728.0,6671160.0,-59.93,-27.42,-3.73,-3.33,-20.85,-30.91,-12.62,13.68,-23.83
3,63,386117.0,6671616.0,-51.68,5.66,-25.95,-37.88,-27.85,8.3,-36.28,-23.87,-47.39
3,64,385905.0,6671734.0,-26.14,-17.13,-7.61,-27.52,15.61,-4.08,-21.62,-13.64,-27.65
3,65,385823.0,6671313.0,-52.44,-25.24,5.42,6.82,-10.19,-23.46,-11.44,-4.64,-23.02
3,66,385845.0,6671573.0,-48.85,-33.59,-4.65,-30.3,18.44,-22.35,-24.88,-23.4,-35.61
3,67,386012.0,6671575.0,-49.71,-28.22,19.34,-15.38,-22.12,-6.26,-31.69,-19.38,-43.05
3,68,385557.0,6672180.0,8.21,-9.1,-7.6,-27.47,1.78,-1.21,-25.9,-16.74,-23.2
3,69,385397.0,6671424.0,-41.85,-10.95,-28.99,-16.6,-8.77,-1.13,-12.22,-3.65,11.25
3,7,386084.0,6671796.0,-45.64,-8.25,-27.68,-45.23,-24.89,22.09,-45.38,-39.05,-41.33
3,71,385701.0,6671213.0,-68.27,-46.57,-17.69,12.49,-29.05,-39.51,-24.91,1.4,-35.04
3,73,386217.0,6671870.0,-43.77,-16.23,-23.76,-37.97,-21.93,28.49,-41.83,-36.12,-38.05
3,74,385908.0,6671469.0,-46.07,-35.09,-4.76,-31.03,17.58,-26.79,-24.37,-10.74,-36.09
3,75,385872.0,6671530.0,-49.82,-37.53,-9.64,-35.52,23.46,-26.46,-40.01,-27.9,-50.53
3,76,385516.0,6671788.0,-22.34,-8.88,-5.39,-14.2,2.07,-4.48,-11.6,-1.97,6.41
3,77,385561.0,6671720.0,-38.43,-13.8,-1.39,-21.66,9.56,-6.88,-10.75,-1.41,-7.95
3,78,385821.0,6671321.0,-53.57,-29.8,7.99,2.68,-7.75,-28.01,-13.84,-1.24,-25.45
3,79,385779.0,6671836.0,-16.49,-10.49,-9.63,-29.47,-0.65,12.54,-29.11,-18.64,-9.18
3,8,385737.0,6671647.0,-35.58,-7.33,-8.25,-21.15,2.18,10.15,-29.29,-22.49,-13.33
3,80,386241.0,6671392.0,-44.35,0.19,0.67,-0.06,-17.65,5.78,-14.33,-13.13,-25.47
3,81,385907.0,6671664.0,-30.53,-25.7,-9.06,-29.38,20.55,-13.66,-19.32,-15.14,-32.41
3,82,385889.0,6671610.0,-38.84,-29.07,-10.55,-31.28,22.53,-17.5,-18.15,-18.67,-29.48
3,85,386015.0,6671578.0,-49.1,-28.39,19.27,-15.15,-21.89,-6.24,-31.39,-19.08,-42.75
3,86,385485.0,6671482.0,-38.55,-8.37,-23.24,-9.44,-6.49,3.27,-17.91,6.54,-1.32
3,87,386115.0,6671684.0,-54.82,1.26,-19.68,-36.85,-25.95,12.66,-32.26,-30.13,-44.24
3,88,385733.0,6671161.0,-61.12,-29.25,-5.5,-2.93,-22.02,-32.08,-14.15,14.35,-25.32
3,9,385635.0,6671449.0,-37.67,-22.07,-15.62,-10.44,-0.33,-11.27,6.57,3.16,-7.43
3,90,386144.0,6671527.0,-48.55,4.44,-13.01,-25.76,-14.65,8.89,-24.04,-11.67,-35.29
3,91,386168.0,6671625.0,-49.04,3.75,-15.78,-16.13,-17.77,9.54,-26.02,-13.53,-37.08
3,93,385752.0,6671901.0,-9.6,-15.58,-4.54,-24.88,5.25,6.89,-24.25,-13.53,-21.36
3,94,385398.0,6671678.0,-47.84,-34.05,-32.4,-7.33,-25.54,-27.06,-18.22,20.07,-14.93
3,95,386116.0,6671795.0,-47.17,-3.55,-29.75,-47.45,-26.92,17.51,-47.23,-39.01,-43.24
3,96,385522.0,6671884.0,-23.28,-33.24,-10.74,-9.2,-6.71,-26.49,-20.21,-10.6,14.38
3,97,386127.0,6671337.0,-54.61,3.99,3.95,-3.84,-14.26,1.99,-15.98,-15.18,-27.52
3,98,385284.0,6671853.0,-20.88,-36.12,-36.48,-7.19,-28.96,-31.51,-19.03,17.6,-7.16
4,0,386118.0,6671509.0,-53.41,3.5,-19.28,-31.13,-21.54,10.32,-30.07,-16.83,-41.43
4,1,385417.0,6671601.0,-33.24,-21.58,-12.62,-10.67,-7.1,-7.81,-22.97,0.5,10.98
4,10,385648.0,6671874.0,-25.58,-16.5,7.3,-23.86,5.8,-11.08,-23.14,-14.91,-9.45
4,11,386280.0,6671871.0,-41.9,-16.09,-23.51,-39.69,-21.93,28.34,-41.06,-37.0,-38.01
4,12,385360.0,6671691.0,-29.81,-15.55,-24.61,-10.0,-18.79,-11.23,-23.22,0.29,12.39
4,13,385724.0,6671177.0,-73.14,-38.34,-12.54,4.33,-34.63,-43.8,-27.69,9.45,-38.93
4,14,385477.0,6671244.0,-64.01,-45.47,-19.69,-6.46,-21.4,-38.07,-12.99,-3.5,14.92
4,15,385650.0,6671583.0,-32.79,-5.49,0.03,-12.45,-1.63,6.26,-10.04,-1.65,-6.1
4,16,385571.0,6671407.0,-51.3,-35.74,-23.75,-4.19,-14.51,-24.65,-5.93,15.22,-18.05
4,17,385359.0,6671395.0,-50.72,-21.25,-32.54,-22.16,-20.89,-14.03,-7.79,-14.82,19.67
4,18,385630.0,6672077.0,17.16,-20.6,-13.77,-45.37,-5.68,-8.95,-31.92,-23.24,-30.49
4,19,386185.0,6671624.0,-49.82,2.58,-14.42,-15.23,-17.05,10.46,-24.69,-11.23,-35.76
4,2,386218.0,6671893.0,-45.06,-14.03,-19.04,-27.85,-17.86,25.18,-37.09,-33.61,-33.96
4,20,386098.0,6671320.0,-46.92,-9.17,12.13,-1.64,-6.97,-6.48,-15.3,-19.29,-26.78
4,21,386016.0,6671460.0,-51.44,-23.42,18.88,-15.31,-7.85,-13.28,-25.36,-12.0,-36.97
4,22,385734.0,6671927.0,-6.83,-14.11,-3.89,-23.18,6.3,4.77,-22.92,-13.18,-8.23
4,23,386214.0,6671902.0,-41.51,-10.17,-18.92,-24.91,-17.76,22.46,-36.98,-33.54,-33.86
4,24,385774.0,6671671.0,-42.25,-14.27,2.45,-27.41,8.35,-0.51,-25.31,-18.58,-21.83
4,25,385263.0,6671623.0,-41.39,-27.46,-36.92,-25.83,-30.51,-23.63,-30.08,-16.7,28.63
4,26,385993.0,6671470.0,-41.35,-15.36,2.82,-19.43,5.8,-15.81,-12.08,2.56,-23.79
4,27,386112.0,6671775.0,-56.31,-2.08,-39.38,-55.15,-37.62,16.08,-51.18,-35.94,-53.94
4,28,385862.0,6671595.0,-46.93,-32.23,-8.54,-32.9,21.55,-20.91,-17.71,-21.86,-29.73
4,29,385517.0,6671499.0,-48.96,-19.36,-23.92,-5.8,-18.1,-10.94,-19.54,17.52,-14.38
4,3,385981.0,6671337.0,-49.48,-34.69,21.03,-17.78,-7.62,-26.89,-26.18,-27.84,-38.01
4,30,386026.0,6671155.0,-44.94,-31.93,19.21,-20.48,-5.75,-17.7,-25.49,-29.19,-37.81
4,31,385890.0,6671745.0,-28.55,-14.44,-9.13,-33.82,8.13,5.21,-24.84,-16.38,-26.8
4,32,385460.0,6671632.0,-31.26,-18.91,-9.85,-7.12,-4.43,-5.41,-19.67,3.1,7.39
4,33,385631.0,6671446.0,-38.36,-22.76,-17.02,-8.25,-0.54,-12.12,6.81,2.95,-7.97
4,34,385786.0,6671548.0,-36.17,-20.84,-7.23,-14.85,11.36,-9.93,0.64,-18.69,-12.29
4,35,385289.0,6671847.0,-30.92,-37.61,-43.97,-4.6,-37.67,-32.51,-18.3,17.02,-9.74
4,36,385913.0,6671647.0,-29.3,-26.24,-9.52,-29.07,20.31,-14.49,-14.44,-14.38,-28.22
4,37,385576.0,6671704.0,-30.43,-12.81,-1.73,-15.07,6.49,0.86,-13.49,-5.95,-0.94
4,38,385405.0,6671716.0,-26.57,-12.04,-21.42,-8.74,-15.86,-7.99,-21.03,0.71,11.22
4,39,385726.0,6671805.0,-25.17,-11.12,-2.61,-16.67,0.22,9.3,-26.47,-18.87,-4.11
4,4,385548.0,6671141.0,-62.79,-38.8,-10.91,13.34,-24.63,-34.18,-7.64,-10.49,-1.62
4,40,385640.0,6671305.0,-73.27,-54.85,-39.85,-15.47,-29.79,-51.24,-30.19,29.14,-41.78
4,41,385877.0,6671743.0,-27.74,-13.72,-8.43,-31.5,6.7,6.54,-23.82,-15.65,-24.85
4,42,385250.0,6671959.0,-10.72,-27.19,-26.13,-9.09,-20.21,-17.44,-10.66,0.83,11.32
4,43,386202.0,6671626.0,-48.5,2.66,-13.21,-12.7,-15.86,10.07,-23.44,-9.95,-34.5
4,44,386217.0,6671783.0,-45.11,-7.15,-30.51,-31.17,-28.42,21.03,-47.24,-34.16,-44.53
4,45,385838.0,6671583.0,-50.3,-35.05,-4.22,-31.97,17.82,-23.89,-16.96,-23.46,-29.09
4,46,385651.0,6671294.0,-72.77,-56.72,-40.84,-14.0,-29.19,-50.73,-29.51,27.73,-40.67
4,47,385602.0,6671725.0,-29.81,-14.96,-1.84,-15.32,6.75,1.57,-13.1,-7.38,-1.83
4,48,385821.0,6671570.0,-39.43,-24.14,-8.34,-20.13,16.28,-13.07,-4.98,-24.37,-17.28
4,49,385971.0,6671372.0,-45.76,-29.13,15.75,-11.61,-2.47,-26.24,-25.16,-22.65,-37.36
4,5,385686.0,6672002.0,0.57,-5.93,-3.59,-31.03,6.07,1.52,-22.7,-13.51,-16.44
4,50,385343.0,6672019.0,-1.71,-19.53,-12.5,-10.03,-5.92,-9.81,-12.23,-0.46,8.37
4,51,385574.0,6671699.0,-30.18,-12.57,-1.94,-14.96,6.09,1.15,-13.38,-5.77,-0.44
4,52,385265.0,6671338.0,-41.81,-10.04,-17.64,-5.66,-9.12,-2.03,3.31,-4.54,5.59
4,53,385356.0,6671398.0,-51.95,-20.63,-31.17,-20.79,-18.93,-11.61,-8.19,-14.31,19.21
4,54,386219.0,6671817.0,-44.55,-13.06,-27.54,-38.01,-25.34,26.61,-44.63,-41.56,-41.46
4,55,385618.0,6672124.0,20.19,-25.44,-16.87,-38.02,-8.64,-11.77,-34.73,-26.25,-25.31
4,56,385582.0,6671543.0,-34.67,-4.77,-15.1,-8.66,-3.5,7.51,-20.04,1.4,-4.13
4,57,386100.0,6671470.0,-41.87,-0.46,-2.34,-15.18,-0.11,4.15,-12.74,1.51,-24.18
4,59,385355.0,6671906.0,-5.0,-34.14,-17.06,-7.65,-10.95,-14.66,-21.2,2.18,8.68
4,6,385597.0,6672121.0,18.42,-23.05,-15.51,-35.98,-7.19,-9.51,-33.32,-24.87,-24.0
4,60,386117.0,6671632.0,-53.64,1.05,-28.9,-39.37,-31.49,12.92,-39.13,-25.76,-50.23
4,61,385845.0,6671255.0,-56.04,-25.59,18.14,-5.13,-16.47,-26.58,-17.11,-17.1,-28.31
4,62,385728.0,6671160.0,-60.13,-27.64,-3.85,1.57,-21.62,-30.78,-13.01,10.45,-24.07
4,63,386117.0,6671612.0,-53.74,2.48,-27.82,-38.47,-30.38,11.48,-38.19,-24.85,-49.32
4,64,385902.0,6671739.0,-26.54,-13.03,-8.32,-30.84,12.19,0.55,-21.91,-14.78,-25.55
4,65,385825.0,6671310.0,-53.04,-26.98,-0.49,12.76,-13.35,-23.78,-11.25,-7.87,-22.07
4,66,385845.0,6671573.0,-49.22,-33.96,-5.02,-40.21,18.82,-22.82,-24.63,-24.15,-36.03
4,67,386012.0,6671569.0,-50.18,-28.65,19.23,-14.16,-22.87,-6.34,-31.84,-18.62,-43.24
4,68,385560.0,6672175.0,7.91,-9.96,-7.47,-35.46,2.09,-0.93,-25.06,-16.87,-22.83
4,69,385392.0,6671421.0,-43.3,-12.34,-28.3,-15.51,-10.73,-2.74,-11.3,-5.15,12.91
4,7,386089.0,6671797.0,-46.56,-8.07,-28.34,-44.48,-25.53,21.94,-45.38,-44.07,-41.97
4,71,385698.0,6671217.0,-66.73,-43.77,-14.7,14.6,-28.09,-37.57,-22.94,-0.89,-32.88
4,73,386210.0,6671870.0,-43.29,-15.62,-23.56,-40.36,-21.48,27.97,-40.76,-36.97,-37.59
4,74,385911.0,6671465.0,-44.51,-33.35,-2.75,-27.46,14.84,-26.3,-23.47,-6.43,-35.09
4,75,385869.0,6671534.0,-49.82,-37.02,-9.42,-45.63,23.25,-26.04,-38.84,-28.23,-50.03
4,76,385521.0,6671791.0,-21.32,-7.82,-4.73,-11.07,1.44,-3.65,-10.01,-2.33,6.24
4,77,385558.0,6671725.0,-36.17,-13.09,0.22,-18.65,10.02,-6.07,-8.03,-10.16,-7.01
4,78,385820.0,6671322.0,-53.53,-30.18,6.59,3.75,-8.69,-28.1,-14.94,0.03,-25.78
4,79,385773.0,6671832.0,-20.75,-10.03,-9.77,-20.59,-6.65,15.65,-32.9,-24.54,-7.77
4,8,385732.0,6671644.0,-35.34,-7.04,-7.62,-18.08,1.4,10.61,-28.08,-22.48,-12.89
4,80,386246.0,6671392.0,-46.37,1.57,3.37,1.17,-16.67,1.56,-12.96,-16.85,-23.94
4,81,385907.0,6671671.0,-29.57,-25.4,-9.24,-33.8,20.66,-13.38,-19.27,-15.57,-33.02
4,82,385889.0,6671611.0,-39.25,-29.48,-11.05,-33.06,22.97,-18.0,-17.84,-19.51,-29.92
4,83,385643.0,6671883.0,-29.37,-17.99,7.49,-25.3,5.77,-10.7,-23.07,-16.35,-11.16
4,84,385812.0,6671565.0,-38.11,-22.8,-7.97,-18.18,14.62,-11.77,-2.95,-22.31,-15.42
4,85,386015.0,6671584.0,-48.86,-28.21,18.59,-13.81,-22.82,-5.63,-31.47,-18.25,-42.84
4,86,385481.0,6671479.0,-38.27,-8.09,-23.39,-7.23,-6.83,3.19,-16.72,5.97,-0.51
4,87,386115.0,6671679.0,-54.93,1.32,-20.03,-35.86,-26.21,12.6,-31.97,-29.01,-44.61
4,88,385732.0,6671164.0,-62.04,-29.0,-5.41,2.33,-23.51,-32.67,-15.12,10.34,-26.13
4,89,386118.0,6671685.0,-54.27,-2.17,-19.28,-35.08,-25.48,16.02,-31.21,-28.62,-43.85
4,9,385640.0,6671452.0,-37.9,-22.29,-16.48,-8.49,0.11,-11.73,6.88,2.41,-7.95
4,90,386150.0,6671527.0,-49.28,3.12,-13.41,-24.79,-15.81,10.13,-24.47,-11.15,-35.72
4,91,386162.0,6671625.0,-49.91,2.43,-17.67,-18.33,-20.29,11.01,-27.95,-14.54,-39.03
4,92,386213.0,6671911.0,-40.05,-8.41,-18.45,-24.02,-17.32,20.99,-36.53,-33.13,-33.42
4,93,385755.0,6671896.0,-10.13,-15.35,-5.11,-36.83,4.85,7.48,-23.97,-14.3,-23.25
4,94,385395.0,6671683.0,-46.72,-32.7,-31.97,-4.83,-26.33,-27.1,-17.68,17.97,-14.44
4,95,386120.0,6671800.0,-47.44,-7.19,-29.84,-46.12,-27.11,21.11,-46.78,-38.48,-43.43
4,96,385527.0,6671887.0,-26.15,-34.11,-9.99,-7.66,-7.76,-27.04,-20.7,2.32,9.06
4,97,386125.0,6671338.0,-56.74,0.9,3.03,-5.91,-17.07,6.3,-17.7,-29.13,-29.07
4,98,385282.0,6671857.0,-22.34,-37.76,-32.99,-4.69,-26.66,-30.55,-18.47,16.08,-6.79
4,99,385905.0,6671729.0,-27.49,-18.77,-7.88,-34.97,16.94,-5.98,-20.99,-14.17,-29.79
5,0,386118.0,6671501.0,-52.46,0.35,-15.51,-27.94,-18.49,13.2,-27.34,-15.02,-38.52
5,1,385410.0,6671596.0,-34.19,-22.57,-13.44,-11.74,-8.71,-8.57,-22.99,-2.04,13.27
5,10,385651.0,6671867.0,-24.05,-18.21,7.95,-27.57,5.67,-14.66,-22.94,-19.83,-14.82
5,11,386274.0,6671871.0,-41.62,-15.61,-23.15,-41.15,-21.99,28.0,-41.31,-49.57,-38.06
5,12,385359.0,6671688.0,-28.82,-14.07,-23.71,-9.29,-18.62,-29.89,-22.79,-0.23,13.03
5,13,385719.0,6671184.0,-77.5,-43.06,-17.13,9.28,-39.47,-48.05,-30.64,4.65,-40.29
5,14,385481.0,6671238.0,-63.32,-44.8,-18.96,-6.17,-21.33,-36.94,-13.13,-4.41,15.34
5,15,385650.0,6671583.0,-33.09,-5.81,-1.01,-11.59,-2.51,7.99,-10.52,-3.73,-6.38
5,16,385571.0,6671407.0,-51.79,-36.22,-23.84,-3.39,-14.38,-24.04,-6.59,14.97,-18.54
5,17,385362.0,6671397.0,-51.25,-21.77,-30.63,-20.81,-21.96,-13.42,-10.33,-15.29,21.06
5,18,385634.0,6672071.0,17.05,-19.87,-13.78,-43.98,-5.5,-8.83,-31.99,-36.5,-30.72
5,19,386188.0,6671622.0,-49.82,2.5,-14.24,-15.39,-17.42,10.62,-24.75,-12.22,-35.66
5,2,386218.0,6671896.0,-43.28,-11.48,-18.34,-26.62,-17.12,23.33,-36.53,-30.86,-33.22
5,20,386091.0,6671319.0,-48.17,-12.04,14.64,-3.53,-8.78,-9.64,-16.95,-21.68,-28.28
5,21,386017.0,6671454.0,-57.79,-29.14,23.2,-15.25,-15.33,-13.48,-29.0,-19.57,-40.19
5,22,385734.0,6671927.0,-6.64,-13.72,-4.15,-22.11,6.42,4.78,-23.11,-14.36,-8.77
5,23,386214.0,6671896.0,-41.79,-9.96,-18.52,-25.46,-17.3,22.24,-36.71,-29.12,-33.4
5,24,385771.0,6671669.0,-42.79,-14.82,0.25,-26.71,7.12,3.47,-26.7,-19.68,-22.25
5,25,385268.0,6671627.0,-38.82,-24.53,-34.22,-22.16,-28.58,-43.34,-27.8,-14.13,26.55
5,26,385986.0,6671470.0,-40.56,-14.86,2.21,-20.27,6.42,-16.03,-11.3,2.33,-22.89
5,27,386113.0,6671768.0,-56.11,-4.65,-38.16,-54.18,-37.45,18.63,-50.13,-35.9,-53.76
5,28,385869.0,6671600.0,-45.53,-30.65,-9.79,-32.36,22.45,-18.1,-18.45,-24.26,-30.33
5,29,385523.0,6671503.0,-45.69,-16.1,-22.55,-2.3,-15.48,-6.43,-16.22,13.61,-11.5
5,3,385985.0,6671340.0,-50.0,-35.1,22.26,-18.88,-8.87,-26.86,-27.11,-29.63,-38.76
5,30,386028.0,6671152.0,-45.06,-32.22,19.83,-20.63,-6.44,-17.78,-25.07,-28.87,-37.23
5,31,385891.0,6671745.0,-28.86,-14.62,-9.68,-33.19,7.94,5.49,-24.77,-19.09,-26.97
5,32,385453.0,6671627.0,-33.01,-20.74,-11.5,-4.83,-6.96,-7.06,-18.83,4.78,6.41
5,33,385632.0,6671447.0,-38.45,-22.83,-17.69,-7.18,0.14,-11.12,6.23,3.02,-8.15
5,34,385793.0,6671552.0,-37.19,-21.86,-7.57,-15.12,12.12,-9.74,-1.17,-7.91,-13.66
5,35,385286.0,6671850.0,-30.97,-37.27,-39.75,-3.49,-34.11,-28.45,-18.54,16.0,-8.96
5,36,385915.0,6671645.0,-26.78,-25.11,-9.41,-24.58,19.24,-12.15,-11.18,-16.62,-24.7
5,37,385576.0,6671704.0,-30.32,-12.74,-1.53,-13.85,5.72,1.29,-13.52,-6.37,-0.09
5,38,385413.0,6671721.0,-25.16,-10.27,-19.91,-7.63,-15.14,-19.57,-21.23,0.62,11.55
5,39,385722.0,6671799.0,-24.8,-11.55,-2.19,-15.32,0.29,8.3,-26.11,-8.27,-3.12
5,4,385554.0,6671146.0,-62.44,-38.29,-10.13,15.46,-24.7,-33.46,-7.87,-10.6,-5.24
5,40,385635.0,6671312.0,-82.97,-64.47,-39.79,-14.85,-40.18,-58.34,-38.45,28.8,-49.88
5,41,385880.0,6671744.0,-26.33,-12.67,-9.01,-29.53,4.27,8.97,-23.18,-18.78,-24.6
5,42,385244.0,6671955.0,-13.93,-28.47,-27.67,-7.56,-22.47,-27.42,-9.93,1.02,11.25
5,43,386202.0,6671626.0,-48.53,2.56,-13.24,-13.08,-16.44,10.3,-23.7,-11.14,-34.6
5,44,386217.0,6671777.0,-44.76,-6.5,-30.19,-28.37,-27.75,20.35,-44.55,-32.1,-43.86
5,45,385834.0,6671589.0,-51.6,-36.3,-4.09,-30.58,17.72,-23.98,-17.09,-23.72,-29.91
5,46,385648.0,6671298.0,-71.49,-54.32,-39.78,-12.26,-28.62,-48.28,-28.62,26.04,-39.86
5,47,385596.0,6671721.0,-30.87,-15.79,-0.3,-15.04,7.02,0.25,-13.64,-7.67,-2.02
5,48,385826.0,6671574.0,-43.19,-27.9,-8.94,-23.0,18.86,-15.63,-9.29,-16.06,-21.32
5,49,385975.0,6671366.0,-46.81,-29.49,18.14,-14.73,-4.74,-25.97,-25.59,-24.82,-37.2
5,5,385690.0,6671996.0,0.21,-4.21,-3.79,-29.69,6.06,1.61,-22.97,-22.06,-16.74
5,50,385338.0,6672016.0,-3.09,-18.74,-13.89,-8.32,-8.13,-13.52,-11.25,0.21,8.85
5,51,385571.0,6671704.0,-30.4,-12.68,-1.58,-13.51,5.55,1.34,-13.65,-6.0,0.07
5,52,385258.0,6671333.0,-41.28,-9.54,-21.55,-10.2,-9.53,-0.44,2.34,-4.17,6.15
5,53,385356.0,6671397.0,-51.85,-20.78,-31.73,-21.91,-19.86,-11.09,-7.99,-14.6,19.08
5,54,386219.0,6671825.0,-43.65,-13.03,-25.81,-38.07,-23.63,26.39,-43.09,-42.02,-39.74
5,55,385613.0,6672121.0,18.16,-23.09,-15.05,-34.87,-6.54,-10.0,-32.92,-27.35,-23.63
5,56,385585.0,6671543.0,-34.35,-4.92,-15.79,-7.98,-4.07,8.02,-20.68,0.88,-4.19
5,57,386109.0,6671470.0,-44.15,1.9,-4.93,-17.89,-3.64,7.23,-15.23,-2.51,-26.48
5,59,385362.0,6671910.0,-7.65,-32.78,-15.95,-6.2,-10.61,-15.55,-21.08,2.54,8.56
5,6,385597.0,6672121.0,16.08,-20.38,-13.5,-32.69,-4.88,-7.37,-31.33,-25.16,-22.2
5,60,386117.0,6671628.0,-53.09,-0.85,-28.14,-39.05,-31.29,14.81,-38.63,-26.18,-49.58
5,61,385839.0,6671251.0,-55.75,-25.1,18.58,-5.69,-16.81,-25.95,-16.83,-16.86,-27.75
5,62,385730.0,6671159.0,-61.82,-29.99,-5.72,4.65,-23.78,-32.12,-15.06,8.28,-25.94
5,63,386117.0,6671605.0,-52.85,-0.54,-26.59,-37.72,-29.72,14.48,-37.25,-24.84,-48.23
5,64,385902.0,6671743.0,-26.66,-13.24,-9.16,-30.71,10.21,3.0,-22.76,-17.91,-25.91
5,65,385828.0,6671305.0,-52.06,-27.65,-0.81,13.02,-12.63,-22.76,-11.38,-8.1,-21.9
5,66,385845.0,6671573.0,-49.6,-34.33,-5.37,-39.45,19.18,-22.01,-25.19,-27.01,-36.44
5,67,386012.0,6671566.0,-50.49,-28.92,19.27,-14.65,-23.59,-6.22,-32.15,-19.85,-43.39
5,68,385564.0,6672169.0,7.7,-10.56,-7.46,-33.44,2.34,-0.68,-25.08,-25.94,-22.25
5,69,385386.0,6671417.0,-46.64,-15.68,-28.7,-17.84,-14.67,-5.22,-12.32,-8.73,16.04
5,7,386095.0,6671797.0,-46.91,-7.01,-28.78,-45.23,-25.89,20.91,-45.92,-49.15,-42.33
5,71,385694.0,6671223.0,-70.97,-47.21,-17.95,18.34,-32.82,-41.48,-25.19,-4.62,-34.85
5,72,385914.0,6671648.0,-28.21,-26.06,-9.23,-26.84,19.95,-13.1,-13.45,-16.32,-27.09
5,73,386202.0,6671869.0,-43.07,-14.72,-23.06,-40.12,-20.95,27.21,-40.43,-43.99,-37.08
5,74,385915.0,6671460.0,-41.89,-30.48,0.75,-26.08,12.95,-22.43,-26.77,-13.63,-38.16
5,75,385865.0,6671541.0,-49.55,-35.97,-8.86,-43.99,22.67,-23.79,-37.82,-30.25,-48.75
5,76,385528.0,6671795.0,-19.57,-6.0,-4.14,-8.7,-4.48,-2.06,-19.48,-1.0,7.38
5,77,385553.0,6671732.0,-35.02,-13.27,0.17,-18.34,8.04,-0.28,-7.65,-11.01,-7.28
5,78,385818.0,6671323.0,-52.64,-29.52,6.83,2.63,-8.58,-27.12,-15.86,1.18,-26.42
5,79,385766.0,6671828.0,-22.54,-10.21,-8.71,-18.4,-7.04,14.5,-32.39,-10.98,-6.17
