,time,vehicle,x,y,east,north,coor,sinr,site
1173,26,3,1870.09,1050.41,386118,6671615,3861186671615,10.3476,4
1174,26,30,1402.47,643.66,385650,6671209,3856506671209,19.7069,9
1175,26,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1176,26,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1177,26,33,1967.49,1301.83,386215,6671867,3862156671867,15.5148,3
1178,26,34,1168.13,871.76,385416,6671437,3854166671437,5.4051,1
1179,26,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1180,26,37,1155.88,1106.28,385403,6671671,3854036671671,14.6123,8
1181,26,38,1389.58,1327.73,385637,6671893,3856376671893,5.9173,2
1182,26,39,1295.02,950.94,385543,6671516,3855436671516,4.6725,8
1183,26,4,1946.64,966.09,386194,6671531,3861946671531,35.7752,12
1184,26,40,1976.78,963.32,386224,6671528,3862246671528,22.2019,12
1185,26,42,1979.93,936.73,386227,6671502,3862276671502,27.4235,12
1186,26,43,1267.26,932.86,385515,6671498,3855156671498,14.3077,9
1187,26,45,1360.32,790.65,385608,6671355,3856086671355,31.8762,9
1188,26,47,1735.34,838.29,385983,6671403,3859836671403,27.7961,6
1189,26,48,1273.57,1480.77,385521,6672046,3855216672046,13.3308,5
1190,26,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1191,26,5,1303.04,1501.53,385551,6672066,3855516672066,10.7363,5
1192,26,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1193,26,7,1772.37,904.64,386020,6671469,3860206671469,5.1583,12
1194,26,8,1770.36,953.81,386018,6671519,3860186671519,2.7581,3
1195,26,9,1871.65,916.8,386119,6671482,3861196671482,4.1000,12
1196,27,0,1965.26,1432.14,386213,6671997,3862136671997,7.8475,12
1197,27,1,1467.06,1399.14,385715,6671964,3857156671964,11.4739,10
1198,27,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1199,27,11,1036.85,1289.29,385284,6671854,3852846671854,7.4290,5
1200,27,12,1572.94,1289.85,385820,6671855,3858206671855,12.6760,8
1201,27,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1202,27,14,1773.15,879.04,386021,6671444,3860216671444,10.6448,6
1203,27,15,1980.16,925.13,386228,6671490,3862286671490,27.6871,12
1204,27,16,1659.6,913.2,385907,6671478,3859076671478,5.7650,6
1205,27,17,1764.5,1031.55,386012,6671596,3860126671596,5.7049,3
1206,27,19,1213.67,1304.02,385461,6671869,3854616671869,8.1715,7
1207,27,2,1871.52,925.38,386119,6671490,3861196671490,7.6679,12
1208,27,20,1811.26,907.86,386059,6671473,3860596671473,8.9687,12
1209,27,21,1882.04,721.01,386130,6671286,3861306671286,5.7339,4
1210,27,22,1765.47,995.4,386013,6671560,3860136671560,4.5799,2
1211,27,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1212,27,24,1483.41,1178.67,385731,6671744,3857316671744,6.7540,2
1213,27,25,1165.33,1381.07,385413,6671946,3854136671946,25.6582,5
1214,27,26,1971.02,1168.38,386219,6671733,3862196671733,20.5523,12
1215,27,27,1358.54,706.96,385606,6671272,3856066671272,18.9211,9
1216,27,28,1120.62,1353.2,385368,6671918,3853686671918,10.1737,5
1217,27,29,1752.33,770.18,386000,6671335,3860006671335,26.4011,6
1218,27,3,1870.35,1041.83,386118,6671607,3861186671607,9.8885,4
1219,27,30,1410.12,648.64,385658,6671213,3856586671213,28.0125,9
1220,27,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1221,27,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1222,27,33,1959.81,1301.86,386207,6671867,3862076671867,16.1243,3
1223,27,34,1162.25,867.95,385410,6671433,3854106671433,5.8254,1
1224,27,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1225,27,37,1152.14,1112.06,385400,6671677,3854006671677,13.6589,8
1226,27,38,1393.97,1321.07,385642,6671886,3856426671886,6.8989,2
1227,27,39,1300.48,954.58,385548,6671519,3855486671519,4.5348,8
1228,27,4,1939.1,966.19,386187,6671531,3861876671531,34.6146,12
1229,27,40,1970.29,965.93,386218,6671531,3862186671531,22.8924,12
1230,27,42,1979.8,943.38,386227,6671508,3862276671508,25.2958,12
1231,27,43,1274.51,937.5,385522,6671502,3855226671502,2.5998,8
1232,27,45,1356.25,796.96,385604,6671362,3856046671362,27.2031,9
1233,27,47,1729.06,834.27,385977,6671399,3859776671399,20.3339,6
1234,27,48,1280.65,1485.76,385528,6672051,3855286672051,12.6658,5
1235,27,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1236,27,5,1308.54,1505.36,385556,6672070,3855566672070,10.1105,5
1237,27,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1238,27,7,1772.2,910.75,386020,6671476,3860206671476,6.3370,12
1239,27,8,1770.03,961.4,386018,6671526,3860186671526,3.0732,3
1240,27,9,1871.85,910.15,386119,6671475,3861196671475,4.0013,4
1241,28,0,1965.57,1425.33,386213,6671990,3862136671990,7.5723,12
1242,28,1,1470.02,1393.14,385718,6671958,3857186671958,10.8574,10
1243,28,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1244,28,11,1034.92,1293.41,385282,6671858,3852826671858,6.7621,5
1245,28,12,1572.91,1289.84,385820,6671855,3858206671855,12.6760,8
1246,28,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1247,28,14,1772.9,886.88,386020,6671452,3860206671452,8.3037,6
1248,28,15,1980.14,926.13,386228,6671491,3862286671491,27.5554,12
1249,28,16,1655.88,918.79,385903,6671484,3859036671484,6.3660,2
1250,28,17,1764.62,1024.3,386012,6671589,3860126671589,5.1564,3
1251,28,19,1218.79,1295.94,385466,6671861,3854666671861,9.0594,7
1252,28,2,1871.61,919.26,386119,6671484,3861196671484,4.6895,4
1253,28,20,1803.72,907.67,386051,6671473,3860516671473,8.8609,12
1254,28,21,1881.82,729.13,386129,6671294,3861296671294,5.5267,6
1255,28,22,1765.74,987.91,386013,6671553,3860136671553,4.7395,2
1256,28,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1257,28,24,1486.63,1173.79,385734,6671739,3857346671739,6.6436,2
1258,28,25,1164.5,1386.31,385412,6671951,3854126671951,26.6868,5
1259,28,26,1971.2,1161.58,386219,6671726,3862196671726,20.5930,12
1260,28,27,1364.08,710.58,385612,6671275,3856126671275,19.7533,9
1261,28,28,1112.89,1348.11,385360,6671913,3853606671913,10.3941,5
1262,28,29,1749.67,774.28,385997,6671339,3859976671339,26.5664,6
1263,28,3,1870.58,1033.89,386118,6671599,3861186671599,9.7439,4
1264,28,30,1418.23,653.95,385666,6671219,3856666671219,34.4274,9
1265,28,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1266,28,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1267,28,33,1950.48,1301.59,386198,6671866,3861986671866,24.2488,3
1268,28,34,1155.53,863.55,385403,6671428,3854036671428,6.9821,1
1269,28,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1270,28,37,1147.45,1119.45,385395,6671684,3853956671684,12.6680,8
1271,28,38,1398.55,1314.11,385646,6671879,3856466671879,10.3054,7
1272,28,39,1306.62,958.56,385554,6671523,3855546671523,2.6399,8
1273,28,4,1931.32,966.22,386179,6671531,3861796671531,33.4192,12
1274,28,40,1961.78,965.91,386209,6671531,3862096671531,25.4227,12
1275,28,42,1979.66,951.12,386227,6671516,3862276671516,23.2402,12
1276,28,43,1281.26,941.82,385529,6671507,3855296671507,3.6273,8
1277,28,45,1351.66,804.07,385599,6671369,3855996671369,22.3138,9
1278,28,47,1721.89,829.7,385969,6671395,3859696671395,12.0916,6
1279,28,48,1287.91,1490.86,385535,6672056,3855356672056,12.0005,5
1280,28,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1281,28,5,1313.81,1508.96,385561,6672074,3855616672074,9.5869,5
1282,28,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1283,28,7,1771.97,917.23,386020,6671482,3860206671482,7.4092,6
1284,28,8,1769.73,968.3,386017,6671533,3860176671533,3.4784,3
1285,28,9,1872.78,903.53,386120,6671468,3861206671468,6.8270,4
1286,29,0,1965.86,1416.71,386213,6671982,3862136671982,10.5706,12
1287,29,1,1473.98,1386.5,385722,6671951,3857226671951,9.8739,10
1288,29,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1289,29,11,1037.7,1296.46,385285,6671861,3852856671861,9.4730,5
1290,29,12,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
1291,29,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1292,29,14,1772.65,894.72,386020,6671460,3860206671460,5.3951,2
1293,29,15,1980.13,926.25,386228,6671491,3862286671491,27.5554,12
1294,29,16,1652.46,923.92,385900,6671489,3859006671489,7.3149,2
1295,29,17,1764.75,1017.11,386012,6671582,3860126671582,4.4895,3
1296,29,19,1221.57,1291.7,385469,6671857,3854696671857,10.5250,7
1297,29,2,1871.75,911.98,386119,6671477,3861196671477,4.2830,4
1298,29,20,1795.81,907.47,386043,6671472,3860436671472,8.2392,12
1299,29,21,1881.62,736.33,386129,6671301,3861296671301,5.5009,6
1300,29,22,1766.01,980.28,386014,6671545,3860146671545,4.2193,2
1301,29,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1302,29,24,1489.95,1168.77,385738,6671734,3857386671734,6.0197,2
1303,29,25,1161.63,1391.25,385409,6671956,3854096671956,27.8192,5
1304,29,26,1971.36,1155.32,386219,6671720,3862196671720,21.0861,12
1305,29,27,1370.2,714.58,385618,6671279,3856186671279,20.9747,9
1306,29,28,1106.06,1343.6,385354,6671908,3853546671908,8.6042,5
1307,29,29,1745.74,780.18,385993,6671345,3859936671345,26.9727,6
1308,29,3,1870.79,1026.11,386118,6671591,3861186671591,10.3266,4
1309,29,30,1425.62,658.79,385673,6671224,3856736671224,35.2979,9
1310,29,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1311,29,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1312,29,33,1941.46,1301.32,386189,6671866,3861896671866,24.4305,3
1313,29,34,1148.74,859.03,385396,6671424,3853966671424,6.6083,1
1314,29,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1315,29,37,1144.67,1123.68,385392,6671689,3853926671689,12.4613,8
1316,29,38,1402.06,1306.22,385650,6671871,3856506671871,11.1089,7
1317,29,39,1312.47,962.31,385560,6671527,3855606671527,2.5764,8
1318,29,4,1924.04,966.1,386172,6671531,3861726671531,32.4233,12
1319,29,40,1954.07,965.99,386202,6671531,3862026671531,26.1014,12
1320,29,42,1979.57,955.82,386227,6671521,3862276671521,22.2477,12
1321,29,43,1288.06,946.32,385536,6671511,3855366671511,4.3473,8
1322,29,45,1347.07,811.19,385595,6671376,3855956671376,18.7565,9
1323,29,47,1717.58,826.95,385965,6671392,3859656671392,10.2079,6
1324,29,48,1294.76,1495.7,385542,6672061,3855426672061,11.3275,5
1325,29,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1326,29,5,1319.05,1512.49,385567,6672077,3855676672077,9.3865,5
1327,29,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1328,29,7,1771.78,921.7,386019,6671487,3860196671487,4.2712,6
1329,29,8,1769.42,975.42,386017,6671540,3860176671540,4.0921,2
1330,29,9,1873.45,897.93,386121,6671463,3861216671463,7.0201,4
1331,30,0,1966.04,1409.09,386214,6671974,3862146671974,10.9198,12
1332,30,1,1478.0,1380.54,385726,6671945,3857266671945,8.6397,10
1333,30,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1334,30,11,1042.83,1299.6,385290,6671864,3852906671864,11.9038,5
1335,30,12,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
1336,30,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1337,30,14,1772.53,898.43,386020,6671463,3860206671463,4.8330,2
1338,30,15,1980.11,927.3,386228,6671492,3862286671492,27.0937,12
1339,30,16,1648.63,929.62,385896,6671494,3858966671494,8.1582,2
1340,30,17,1764.99,1009.6,386013,6671574,3860136671574,3.5005,3
1341,30,19,1225.52,1285.64,385473,6671850,3854736671850,11.0161,7
1342,30,2,1872.22,906.59,386120,6671471,3861206671471,7.2281,4
1343,30,20,1788.6,907.29,386036,6671472,3860366671472,7.7205,12
1344,30,21,1881.33,744.45,386129,6671309,3861296671309,13.1977,6
1345,30,22,1766.31,973.32,386014,6671538,3860146671538,3.8146,3
1346,30,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1347,30,24,1493.14,1163.93,385741,6671729,3857416671729,6.2125,2
1348,30,25,1158.41,1396.27,385406,6671961,3854066671961,28.8415,5
1349,30,26,1971.53,1148.79,386219,6671714,3862196671714,21.8131,12
1350,30,27,1375.88,718.29,385623,6671283,3856236671283,22.4612,9
1351,30,29,1741.99,785.84,385990,6671351,3859906671351,27.3312,6
1352,30,3,1871.02,1017.78,386119,6671583,3861196671583,11.8327,4
1353,30,30,1431.32,662.53,385679,6671227,3856796671227,35.9131,9
1354,30,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1355,30,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1356,30,33,1932.71,1301.1,386180,6671866,3861806671866,23.9099,3
1357,30,34,1142.26,854.83,385390,6671420,3853906671420,6.4672,1
1358,30,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1359,30,37,1139.76,1131.16,385387,6671696,3853876671696,8.9700,8
1360,30,38,1406.66,1298.6,385654,6671863,3856546671863,6.0749,7
1361,30,39,1318.45,966.26,385566,6671531,3855666671531,2.6997,8
1362,30,4,1919.01,966.02,386167,6671531,3861676671531,33.1622,12
1363,30,40,1945.55,966.11,386193,6671531,3861936671531,35.5516,12
1364,30,42,1979.41,963.02,386227,6671528,3862276671528,24.1061,12
1365,30,43,1295.52,951.28,385543,6671516,3855436671516,4.6725,8
1366,30,45,1342.88,817.69,385590,6671383,3855906671383,19.1633,9
1367,30,47,1714.85,823.78,385962,6671389,3859626671389,9.2002,6
1368,30,48,1301.38,1500.36,385549,6672065,3855496672065,10.8453,5
1369,30,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1370,30,5,1324.77,1516.36,385572,6672081,3855726672081,9.0227,5
1371,30,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1372,30,7,1770.03,924.06,386018,6671489,3860186671489,3.8604,6
1373,30,8,1769.12,982.71,386017,6671548,3860176671548,5.2308,2
1374,30,9,1873.64,891.11,386121,6671456,3861216671456,6.8056,4
1375,31,0,1966.22,1401.3,386214,6671966,3862146671966,11.3679,12
1376,31,1,1481.66,1374.95,385729,6671940,3857296671940,7.1055,10
1377,31,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1378,31,11,1050.01,1304.1,385298,6671869,3852986671869,12.1998,5
1379,31,12,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
1380,31,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1381,31,14,1772.49,899.61,386020,6671464,3860206671464,5.1513,12
1382,31,15,1980.02,931.77,386228,6671497,3862286671497,26.2927,12
1383,31,16,1644.96,935.08,385893,6671500,3858936671500,9.0734,2
1384,31,17,1765.24,1002.23,386013,6671567,3860136671567,3.7804,2
1385,31,19,1230.06,1278.58,385478,6671843,3854786671843,13.6818,7
1386,31,2,1873.41,899.39,386121,6671464,3861216671464,6.9227,4
1387,31,20,1781.45,907.11,386029,6671472,3860296671472,6.8206,12
1388,31,21,1881.17,749.77,386129,6671315,3861296671315,16.2008,6
1389,31,22,1766.61,966.49,386014,6671531,3860146671531,3.7396,3
1390,31,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1391,31,24,1496.79,1158.4,385744,6671723,3857446671723,6.3517,2
1392,31,25,1156.92,1400.26,385404,6671965,3854046671965,29.7243,5
1393,31,26,1971.69,1142.41,386219,6671707,3862196671707,22.7708,12
1394,31,27,1381.8,722.16,385629,6671287,3856296671287,24.3992,9
1395,31,29,1738.24,791.67,385986,6671357,3859866671357,27.5557,6
1396,31,3,1871.27,1008.83,386119,6671574,3861196671574,11.0863,4
1397,31,30,1435.28,665.12,385683,6671230,3856836671230,36.9767,9
1398,31,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1399,31,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1400,31,33,1923.35,1300.87,386171,6671866,3861716671866,23.9154,3
1401,31,34,1135.31,850.35,385383,6671415,3853836671415,5.4021,1
1402,31,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1403,31,37,1137.23,1137.11,385385,6671702,3853856671702,6.8255,8
1404,31,38,1411.29,1291.37,385659,6671856,3856596671856,6.1953,7
1405,31,39,1324.12,969.99,385572,6671535,3855726671535,2.8371,2
1406,31,4,1912.65,965.92,386160,6671531,3861606671531,34.3059,12
1407,31,40,1937.03,966.22,386185,6671531,3861856671531,34.2161,12
1408,31,42,1979.25,970.16,386227,6671535,3862276671535,24.2835,12
1409,31,43,1302.8,956.1,385550,6671521,3855506671521,3.2979,8
1410,31,45,1338.77,824.06,385586,6671389,3855866671389,18.4832,9
1411,31,47,1709.46,819.89,385957,6671385,3859576671385,13.1550,6
1412,31,48,1308.66,1505.44,385556,6672070,3855566672070,10.1105,5
1413,31,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1414,31,5,1329.58,1519.6,385577,6672084,3855776672084,9.0058,5
1415,31,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1416,31,7,1768.58,921.51,386016,6671486,3860166671486,3.6431,6
1417,31,8,1768.87,989.86,386016,6671555,3860166671555,5.5287,2
1418,31,9,1873.82,884.2,386121,6671449,3861216671449,6.9034,4
1419,32,0,1966.41,1393.4,386214,6671958,3862146671958,11.2309,12
1420,32,1,1483.76,1368.71,385731,6671934,3857316671934,7.0188,10
1421,32,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1422,32,11,1056.92,1308.44,385304,6671873,3853046671873,12.1818,5
1423,32,12,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
1424,32,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1425,32,14,1772.49,899.82,386020,6671465,3860206671465,5.1539,12
1426,32,15,1979.91,937.76,386227,6671503,3862276671503,27.7685,12
1427,32,16,1640.95,941.03,385889,6671506,3858896671506,9.9355,2
1428,32,17,1765.48,995.34,386013,6671560,3860136671560,4.5799,2
1429,32,19,1235.06,1270.85,385483,6671836,3854836671836,13.9903,7
1430,32,2,1873.6,892.55,386121,6671457,3861216671457,6.8225,4
1431,32,20,1777.55,907.01,386025,6671472,3860256671472,5.5087,12
1432,32,21,1879.28,755.02,386127,6671320,3861276671320,13.7366,6
1433,32,22,1766.96,958.64,386015,6671523,3860156671523,3.5916,3
1434,32,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1435,32,24,1499.97,1153.59,385748,6671718,3857486671718,5.8789,7
1436,32,25,1159.68,1404.71,385407,6671970,3854076671970,30.5209,5
1437,32,26,1971.85,1135.88,386219,6671701,3862196671701,23.6109,12
1438,32,27,1387.77,726.06,385635,6671291,3856356671291,36.3172,9
1439,32,29,1734.59,797.39,385982,6671362,3859826671362,25.7211,6
1440,32,3,1871.51,1000.42,386119,6671565,3861196671565,10.1504,4
1441,32,30,1439.36,667.76,385687,6671233,3856876671233,38.1337,9
1442,32,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1443,32,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1444,32,33,1913.97,1300.63,386162,6671865,3861626671865,23.3693,3
1445,32,34,1131.27,847.72,385379,6671413,3853796671413,5.5919,11
1446,32,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1447,32,37,1141.8,1141.54,385389,6671706,3853896671706,5.9171,7
1448,32,38,1415.61,1284.61,385663,6671849,3856636671849,5.3813,7
1449,32,39,1329.98,973.86,385578,6671539,3855786671539,3.7269,2
1450,32,4,1904.92,965.8,386152,6671531,3861526671531,33.4868,12
1451,32,40,1928.48,966.17,386176,6671531,3861766671531,32.9092,12
1452,32,42,1979.09,977.25,386227,6671542,3862276671542,24.1722,12
1453,32,43,1310.27,960.9,385558,6671526,3855586671526,2.4325,8
1454,32,45,1334.55,830.6,385582,6671395,3855826671395,17.7835,9
1455,32,47,1702.39,815.44,385950,6671380,3859506671380,15.0670,6
1456,32,48,1315.5,1510.1,385563,6672075,3855636672075,9.5102,5
1457,32,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1458,32,5,1334.57,1522.96,385582,6672088,3855826672088,10.4488,5
1459,32,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1460,32,7,1768.79,916.73,386016,6671482,3860166671482,5.4472,6
1461,32,8,1768.62,997.09,386016,6671562,3860166671562,4.8201,2
1462,32,9,1874.01,877.33,386122,6671442,3861226671442,7.3517,4
1463,33,0,1966.63,1384.57,386214,6671949,3862146671949,11.0305,12
1464,33,1,1485.87,1364.68,385733,6671930,3857336671930,9.3839,10
1465,33,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1466,33,11,1063.26,1312.42,385311,6671877,3853116671877,12.1641,5
1467,33,12,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
1468,33,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1469,33,14,1772.49,899.85,386020,6671465,3860206671465,5.1539,12
1470,33,15,1979.77,945.17,386227,6671510,3862276671510,24.4892,12
1471,33,16,1637.59,946.13,385885,6671511,3858856671511,10.5408,2
1472,33,17,1765.74,987.94,386013,6671553,3860136671553,4.7395,2
1473,33,19,1240.21,1262.91,385488,6671828,3854886671828,14.8736,7
1474,33,2,1873.77,886.21,386121,6671451,3861216671451,6.8408,4
1475,33,20,1771.46,906.84,386019,6671472,3860196671472,5.0096,12
1476,33,21,1874.67,755.82,386122,6671321,3861226671321,14.2384,6
1477,33,22,1767.3,950.84,386015,6671516,3860156671516,3.3080,3
1478,33,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1479,33,24,1503.57,1148.13,385751,6671713,3857516671713,13.0531,7
1480,33,25,1162.54,1406.83,385410,6671972,3854106671972,33.7159,5
1481,33,26,1971.88,1134.66,386219,6671700,3862196671700,23.7509,12
1482,33,27,1392.79,729.34,385640,6671294,3856406671294,40.8256,9
1483,33,29,1730.84,803.27,385978,6671368,3859786671368,16.3255,6
1484,33,3,1871.74,991.9,386119,6671557,3861196671557,8.0712,4
1485,33,30,1438.79,670.92,385686,6671236,3856866671236,38.6912,9
1486,33,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1487,33,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1488,33,33,1904.61,1300.4,386152,6671865,3861526671865,25.7900,3
1489,33,34,1125.93,844.19,385373,6671409,3853736671409,5.2257,1
1490,33,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1491,33,37,1148.77,1146.03,385396,6671711,3853966671711,6.3603,7
1492,33,38,1420.09,1277.58,385668,6671842,3856686671842,4.2575,7
1493,33,39,1334.4,976.78,385582,6671542,3855826671542,4.0965,2
1494,33,4,1897.41,965.68,386145,6671531,3861456671531,32.9595,12
1495,33,40,1921.06,966.05,386169,6671531,3861696671531,32.1179,12
1496,33,42,1978.92,983.86,386226,6671549,3862266671549,23.9582,12
1497,33,43,1317.6,965.7,385565,6671531,3855656671531,2.6434,8
1498,33,45,1329.9,837.77,385577,6671403,3855776671403,12.0343,9
1499,33,47,1695.11,810.84,385943,6671376,3859436671376,17.8059,6
1500,33,48,1322.17,1514.6,385570,6672079,3855706672079,9.2302,5
1501,33,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1502,33,5,1339.46,1526.26,385587,6672091,3855876672091,19.6051,5
1503,33,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1504,33,8,1768.37,1004.23,386016,6671569,3860166671569,3.8578,2
1505,33,9,1874.18,871.07,386122,6671436,3861226671436,7.6518,4
1506,34,0,1966.82,1376.95,386214,6671942,3862146671942,10.6803,12
1507,34,1,1486.45,1363.68,385734,6671929,3857346671929,9.4017,10
1508,34,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1509,34,11,1070.22,1316.79,385318,6671882,3853186671882,10.1405,5
1510,34,12,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
1511,34,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1512,34,14,1772.49,899.85,386020,6671465,3860206671465,5.1539,12
1513,34,15,1979.63,952.76,386227,6671518,3862276671518,22.5825,12
1514,34,16,1633.71,952.11,385881,6671517,3858816671517,11.2275,2
1515,34,17,1765.99,980.91,386014,6671546,3860146671546,4.3811,2
1516,34,19,1244.78,1255.86,385492,6671821,3854926671821,13.5318,7
1517,34,2,1873.93,880.19,386121,6671445,3861216671445,7.0701,4
1518,34,20,1764.09,906.63,386012,6671471,3860126671471,3.9889,12
1519,34,21,1869.39,755.74,386117,6671321,3861176671321,15.7165,6
1520,34,22,1767.65,942.81,386015,6671508,3860156671508,2.9212,3
1521,34,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
1522,34,24,1507.17,1142.67,385755,6671708,3857556671708,13.0579,7
1523,34,25,1166.93,1410.12,385414,6671975,3854146671975,36.1814,5
1524,34,26,1972.07,1127.32,386220,6671692,3862206671692,24.6551,12
1525,34,27,1396.77,731.97,385644,6671297,3856446671297,41.1840,9
1526,34,29,1727.14,809.08,385975,6671374,3859756671374,14.5211,6
1527,34,3,1871.97,983.59,386120,6671548,3861206671548,7.7286,12
1528,34,30,1436.61,674.21,385684,6671239,3856846671239,39.2301,9
1529,34,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
1530,34,32,1323.83,842.52,385571,6671407,3855716671407,11.7635,9
1531,34,33,1895.86,1300.15,386143,6671865,3861436671865,25.1333,3
1532,34,34,1120.12,840.33,385368,6671405,3853686671405,6.7427,1
1533,34,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
1534,34,37,1156.0,1150.69,385404,6671716,3854046671716,6.3831,7
1535,34,38,1424.5,1270.69,385672,6671836,3856726671836,4.4313,2
1536,34,39,1340.35,980.7,385588,6671546,3855886671546,4.4982,2
1537,34,4,1889.59,965.55,386137,6671530,3861376671530,31.2770,12
1538,34,40,1916.56,965.99,386164,6671531,3861646671531,34.6852,12
1539,34,42,1978.74,991.1,386226,6671556,3862266671556,37.7829,12
1540,34,43,1324.6,970.31,385572,6671535,3855726671535,2.8371,2
1541,34,45,1325.59,844.1,385573,6671409,3855736671409,10.3131,2
1542,34,47,1690.36,807.78,385938,6671373,3859386671373,18.0586,6
1543,34,48,1329.42,1519.49,385577,6672084,3855776672084,9.0058,5
1544,34,49,1116.46,857.82,385364,6671423,3853646671423,8.5648,1
1545,34,5,1344.25,1529.5,385592,6672094,3855926672094,16.8575,5
1546,34,6,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
1547,34,8,1768.14,1011.2,386016,6671576,3860166671576,3.2036,3
1548,34,9,1874.37,864.02,386122,6671429,3861226671429,8.1196,4
1549,35,0,1965.56,1369.06,386213,6671934,3862136671934,11.1101,12
1550,35,1,1486.57,1363.48,385734,6671928,3857346671928,9.3769,10
1551,35,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
1552,35,11,1076.4,1320.66,385324,6671886,3853246671886,8.8178,5
1553,35,12,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
1554,35,13,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
1555,35,14,1772.49,899.85,386020,6671465,3860206671465,5.1539,12
